step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
373,PAYMENT,15941.76,C427190738,496.0,0.0,M423235552,0.0,0.0,0,0
638,CASH_OUT,134293.12,C146779092,134293.12,0.0,C2005939725,5256422.7,5390715.81,1,0
408,CASH_OUT,49715.39,C1620453865,0.0,0.0,C1697782049,151767.36,201482.75,0,0
520,TRANSFER,3283695.97,C649961237,3283695.97,0.0,C1812152397,0.0,0.0,1,0
715,CASH_OUT,329424.14,C1663993817,329424.14,0.0,C1938611735,45841.92,375266.06,1,0
557,TRANSFER,839077.79,C593031414,839077.79,0.0,C556669926,0.0,0.0,1,0
18,PAYMENT,6560.24,C1839749509,0.0,0.0,M440171981,0.0,0.0,0,0
157,TRANSFER,1397162.15,C717731676,1397162.15,0.0,C572895729,0.0,0.0,1,0
267,TRANSFER,1654055.02,C656737839,1654055.02,0.0,C679697619,0.0,0.0,1,0
104,CASH_OUT,1762680.47,C1980352063,1762680.47,0.0,C1032628517,3039981.66,4802662.12,1,0
400,CASH_OUT,264357.67,C1637055259,0.0,0.0,C856202329,458468.48,722826.15,0,0
42,PAYMENT,6698.05,C1704650740,0.0,0.0,M165161755,0.0,0.0,0,0
281,CASH_OUT,65413.68,C1001747729,0.0,0.0,C10066230,373926.06,439339.74,0,0
201,PAYMENT,7729.92,C1736936553,148515.1,140785.17,M1392345460,0.0,0.0,0,0
722,CASH_OUT,21960.02,C1265063091,21960.02,0.0,C730907439,0.0,21960.02,1,0
191,CASH_IN,204284.69,C108753667,626662.0,830946.69,C263044341,980124.74,775840.05,0,0
161,CASH_OUT,30476.55,C1420885351,21325.0,0.0,C417347507,1169210.64,1419941.54,0,0
207,TRANSFER,38427.47,C433911450,38427.47,0.0,C2145994547,0.0,0.0,1,0
586,TRANSFER,353874.22,C1684585475,353874.22,353874.22,C1770418982,0.0,0.0,1,1
36,PAYMENT,5154.29,C209954197,0.0,0.0,M1159960550,0.0,0.0,0,0
404,DEBIT,3601.08,C1629209028,0.0,0.0,C645974822,77212.84,80813.92,0,0
135,PAYMENT,15808.09,C550737333,14816.0,0.0,M447505488,0.0,0.0,0,0
282,CASH_OUT,140523.4,C463234181,140523.4,0.0,C1418628619,25108.13,165631.53,1,0
178,CASH_OUT,131257.5,C51469229,0.0,0.0,C724474053,697186.87,828444.37,0,0
694,TRANSFER,21358.8,C146707584,21358.8,0.0,C770227630,0.0,0.0,1,0
481,TRANSFER,190215.18,C1544182108,190215.18,0.0,C1927390532,0.0,0.0,1,0
228,PAYMENT,1411.72,C317985943,8196.42,6784.7,M1337439551,0.0,0.0,0,0
140,CASH_IN,238227.8,C1881591258,1409522.87,1647750.66,C1377619493,30478062.07,30239834.27,0,0
130,CASH_OUT,549302.69,C1230173896,20255.0,0.0,C1579116488,157022.01,706324.7,0,0
226,CASH_OUT,174705.71,C488028530,265350.0,90644.29,C1129202665,0.0,541454.31,0,0
186,PAYMENT,5649.8,C1268965332,200937.0,195287.2,M1484227303,0.0,0.0,0,0
558,TRANSFER,889.76,C434935992,889.76,0.0,C1007799922,0.0,0.0,1,0
402,PAYMENT,26894.61,C1241049182,1080.0,0.0,M503883565,0.0,0.0,0,0
664,CASH_OUT,331729.06,C1734852637,331729.06,0.0,C537407577,203752.53,535481.59,1,0
56,CASH_OUT,2776135.33,C718213394,2776135.33,0.0,C1307403006,0.0,2776135.33,1,0
150,TRANSFER,3178915.22,C919002200,3178915.22,0.0,C1705969285,0.0,0.0,1,0
402,CASH_OUT,395898.48,C1725559682,0.0,0.0,C1360682036,2182281.66,2578180.15,0,0
127,CASH_OUT,6339.42,C1165570921,6339.42,0.0,C1106863643,342469.02,348808.44,1,0
71,TRANSFER,2949339.09,C866984681,2949339.09,0.0,C1857536723,0.0,0.0,1,0
66,CASH_OUT,813133.35,C952177952,813133.35,0.0,C884699340,0.0,813133.35,1,0
370,PAYMENT,13833.61,C1973809116,0.0,0.0,M1874476765,0.0,0.0,0,0
187,TRANSFER,1736804.93,C1692442952,1736804.93,0.0,C1950313114,0.0,0.0,1,0
5,CASH_OUT,10119.47,C213063852,10119.47,0.0,C922511709,0.0,10119.47,1,0
306,CASH_OUT,232464.83,C677714695,101650.0,0.0,C183389809,6441133.56,6673598.39,0,0
323,CASH_OUT,196288.36,C1309627210,50419.0,0.0,C1786958775,1210280.63,1406568.99,0,0
66,TRANSFER,79441.66,C1915179121,79441.66,0.0,C36534041,0.0,0.0,1,0
120,CASH_IN,378871.42,C75757664,4731939.89,5110811.31,C123556188,816701.41,437829.99,0,0
732,TRANSFER,417129.11,C661000203,417129.11,0.0,C1308507305,0.0,0.0,1,0
692,CASH_IN,128028.56,C1098576161,21454.0,149482.56,C246232139,263548.27,135519.71,0,0
120,TRANSFER,377919.58,C1265971736,377919.58,0.0,C806590394,0.0,0.0,1,0
234,CASH_IN,55283.35,C1559619041,5688581.38,5743864.74,C406227430,326743.23,271459.88,0,0
394,CASH_OUT,1303543.6,C1998756737,1303543.6,0.0,C786060499,48368.97,1351912.57,1,0
330,CASH_IN,142367.19,C1654691722,21354.0,163721.19,C1533671598,7848390.98,7706023.79,0,0
234,TRANSFER,225923.37,C1439734437,225923.37,0.0,C119989441,0.0,0.0,1,0
11,CASH_OUT,133511.41,C1867805562,718.0,0.0,C2019308874,3180815.95,3314327.36,0,0
139,CASH_OUT,33046.54,C1959497686,0.0,0.0,C303285356,1523898.03,1556944.57,0,0
276,CASH_OUT,112202.42,C1234256252,285924.0,173721.58,C660064324,0.0,112202.42,0,0
685,TRANSFER,6295010.28,C1070365668,6295010.28,0.0,C874365535,0.0,0.0,1,0
229,PAYMENT,24456.98,C1370332456,0.0,0.0,M328642015,0.0,0.0,0,0
95,TRANSFER,53062.52,C146522698,53062.52,0.0,C1122850221,0.0,0.0,1,0
155,PAYMENT,3881.35,C397287902,0.0,0.0,M295595526,0.0,0.0,0,0
20,TRANSFER,448025.06,C1976637754,448025.06,0.0,C4020115,0.0,0.0,1,0
298,TRANSFER,488030.08,C1331489578,488030.08,0.0,C201103304,0.0,0.0,1,0
505,CASH_OUT,4553004.39,C485487495,4553004.39,0.0,C49397017,26260.25,4579264.63,1,0
723,CASH_OUT,72955.08,C1464408178,72955.08,0.0,C262328593,0.0,72955.08,1,0
205,CASH_OUT,128572.96,C1976399024,128572.96,0.0,C1192180200,196488.42,325061.38,1,0
181,PAYMENT,7770.84,C871531295,0.0,0.0,M2070426724,0.0,0.0,0,0
575,TRANSFER,1489916.19,C872785069,1489916.19,0.0,C2067948985,0.0,0.0,1,0
307,PAYMENT,2941.01,C356575668,224648.47,221707.46,M1188492201,0.0,0.0,0,0
132,CASH_IN,340605.61,C1549169714,6295717.21,6636322.81,C1292334777,1225870.0,885264.4,0,0
329,TRANSFER,338062.05,C1562312616,338062.05,0.0,C227222097,0.0,0.0,1,0
436,CASH_OUT,842554.02,C395534351,842554.02,0.0,C356600887,510821.19,1353375.21,1,0
288,CASH_IN,30461.47,C1877494176,4393256.38,4423717.86,C539586722,266293.78,235832.31,0,0
114,TRANSFER,2908264.69,C233651792,2908264.69,0.0,C1170550501,0.0,0.0,1,0
235,PAYMENT,15403.75,C1866618278,52175.0,36771.25,M768872445,0.0,0.0,0,0
282,TRANSFER,371669.59,C686471933,371669.59,0.0,C173311273,0.0,0.0,1,0
324,CASH_OUT,48569.35,C1197108843,0.0,0.0,C316655425,1771901.61,1820470.96,0,0
44,TRANSFER,291537.54,C461201562,0.0,0.0,C2116873183,17367351.4,17658888.94,0,0
332,PAYMENT,5095.23,C638241647,1608.0,0.0,M974692509,0.0,0.0,0,0
157,CASH_OUT,7502.05,C1646674897,9903.0,2400.95,C1291975831,680148.2,687650.26,0,0
483,TRANSFER,22990.73,C1418432811,22990.73,0.0,C1543578666,0.0,0.0,1,0
264,CASH_IN,56121.82,C1740163006,5677432.4,5733554.22,C870751241,103781.6,47659.78,0,0
317,CASH_OUT,1160652.82,C1246624006,1160652.82,0.0,C1479799057,249210.51,1409863.33,1,0
55,CASH_OUT,854550.85,C1410522707,854550.85,0.0,C880907246,186808.48,1041359.33,1,0
565,CASH_IN,55857.78,C805973343,5084393.1,5140250.88,C1344924535,1732432.62,1676574.84,0,0
226,CASH_OUT,29174.8,C526626217,29174.8,0.0,C477310004,4093.57,33268.36,1,0
22,PAYMENT,1623.02,C338911355,7134.0,5510.98,M1788912914,0.0,0.0,0,0
237,CASH_IN,269537.15,C59362454,183524.0,453061.15,C1296902253,111427.03,0.0,0,0
739,CASH_OUT,7758036.72,C459813446,7758036.72,0.0,C294714363,47778.61,7805815.33,1,0
294,TRANSFER,21819.57,C1705209887,21819.57,0.0,C878980822,0.0,0.0,1,0
188,CASH_OUT,237642.64,C84594080,237642.64,0.0,C855526143,113161.91,350804.55,1,0
211,CASH_OUT,55920.39,C1899996143,55920.39,0.0,C1567322020,0.0,55920.39,1,0
330,CASH_OUT,19692.68,C1577076013,19692.68,0.0,C546495530,0.0,19692.68,1,0
392,TRANSFER,542393.87,C1019069883,542393.87,0.0,C899985464,0.0,0.0,1,0
278,CASH_IN,131496.26,C1906514774,6854356.73,6985852.99,C1203351352,144260.4,12764.14,0,0
167,CASH_OUT,234293.74,C1767530989,0.0,0.0,C31046123,1913947.85,2148241.59,0,0
283,CASH_IN,321234.72,C524117664,170.0,321404.72,C301518677,0.0,0.0,0,0
188,CASH_OUT,45053.59,C970254311,53160.0,8106.41,C1939348956,0.0,45053.59,0,0
705,CASH_IN,44218.6,C2071712954,50569.0,94787.6,C1921447497,741484.21,697265.61,0,0
290,CASH_IN,98107.1,C653964164,1655840.25,1753947.35,C347183903,987576.28,889469.18,0,0
18,CASH_OUT,295664.18,C1446413189,295664.18,0.0,C185805228,10184336.54,10480000.72,1,0
424,TRANSFER,1346264.61,C1816888178,1346264.61,0.0,C462103796,0.0,0.0,1,0
502,CASH_IN,597814.57,C477446002,3078209.66,3676024.23,C2110771942,695345.84,97531.27,0,0
398,PAYMENT,4808.05,C135551548,0.0,0.0,M1046295328,0.0,0.0,0,0
461,TRANSFER,830991.53,C1642150548,830991.53,0.0,C1757788418,0.0,0.0,1,0
524,CASH_OUT,356224.26,C1424948489,356224.26,0.0,C414953640,0.0,356224.26,1,0
665,TRANSFER,290491.12,C1428518412,290491.12,0.0,C875460350,0.0,0.0,1,0
156,CASH_IN,4892.62,C1662944765,19740788.1,19745680.72,C1026145457,4002230.27,3997337.64,0,0
226,CASH_OUT,1231309.64,C488263608,1231309.64,0.0,C168611895,27650.97,1258960.61,1,0
365,TRANSFER,93581.19,C948820574,93581.19,0.0,C1013301931,0.0,0.0,1,0
161,CASH_OUT,8720558.46,C34841317,8720558.46,0.0,C1571144443,529852.78,9250411.25,1,0
613,TRANSFER,170486.7,C1201464537,170486.7,0.0,C1785940596,0.0,0.0,1,0
219,CASH_OUT,248242.32,C120655142,248242.32,0.0,C670432443,8007.84,256250.16,1,0
163,CASH_IN,46026.64,C1408920715,4635545.95,4681572.59,C2083867018,1650046.01,1604019.38,0,0
401,CASH_OUT,236292.52,C1185358234,0.0,0.0,C915485442,1763725.15,2000017.66,0,0
282,TRANSFER,40509.63,C878087296,19978.0,0.0,C1015246414,0.0,40509.63,0,0
449,CASH_OUT,166880.54,C1410981762,166880.54,0.0,C1352381069,0.0,166880.54,1,0
482,TRANSFER,1451083.08,C1888769481,1451083.08,0.0,C1653981424,0.0,0.0,1,0
68,CASH_OUT,374178.28,C712970778,374178.28,0.0,C44247024,616364.57,990542.85,1,0
380,PAYMENT,754.62,C574593396,0.0,0.0,M88352847,0.0,0.0,0,0
741,CASH_OUT,383661.1,C369315575,383661.1,0.0,C2069429837,1788112.7,2171773.8,1,0
395,TRANSFER,1076651.34,C1124272314,0.0,0.0,C884350133,5971767.16,7048418.5,0,0
395,PAYMENT,38909.91,C1200150845,11598.0,0.0,M389268126,0.0,0.0,0,0
443,TRANSFER,43159.0,C1373322164,43159.0,0.0,C159626180,0.0,0.0,1,0
260,CASH_OUT,506173.14,C750726479,0.0,0.0,C1083376171,657186.18,1163359.32,0,0
369,CASH_OUT,222110.02,C310624595,0.0,0.0,C1728041429,351496.32,573606.34,0,0
253,CASH_IN,53660.22,C1393884091,9560960.14,9614620.37,C1188234953,602217.25,548557.03,0,0
187,TRANSFER,251795.06,C1073950425,0.0,0.0,C169969536,1040642.0,1292437.06,0,0
556,CASH_OUT,227231.78,C1458716480,227231.78,0.0,C1926682191,1606681.0,1833912.79,1,0
163,CASH_OUT,58082.93,C1036086385,0.0,0.0,C607013705,297686.84,355769.77,0,0
259,PAYMENT,922.72,C1477157044,99438.0,98515.28,M379247409,0.0,0.0,0,0
373,CASH_IN,70490.72,C764810384,2278597.93,2349088.65,C1600505728,1636923.14,1566432.43,0,0
227,CASH_IN,26701.5,C2138472286,293700.0,320401.5,C343810149,1097413.83,1070712.33,0,0
187,CASH_IN,204133.81,C758020213,1274221.54,1478355.35,C190273303,3683978.27,3479844.46,0,0
325,TRANSFER,269187.87,C1859628307,269187.87,0.0,C638336367,0.0,0.0,1,0
211,CASH_OUT,1330802.24,C1458541760,1330802.24,0.0,C1092309864,151341.34,1515187.24,1,0
191,CASH_OUT,2815.61,C1729215544,2815.61,0.0,C1583247514,64348.28,67163.9,1,0
185,CASH_OUT,54414.39,C927108917,0.0,0.0,C1487858593,784485.97,838900.36,0,0
478,TRANSFER,2254718.25,C1119251343,2254718.25,0.0,C1394440708,0.0,0.0,1,0
162,CASH_OUT,195593.79,C205168255,0.0,0.0,C1563613407,4797097.31,4992691.1,0,0
691,TRANSFER,612241.76,C127795331,612241.76,0.0,C81849981,0.0,0.0,1,0
208,CASH_OUT,36618.29,C1218157792,0.0,0.0,C459480348,1905383.49,1942001.79,0,0
518,CASH_OUT,242896.12,C523279178,242896.12,0.0,C149546103,2182109.56,2425005.68,1,0
305,CASH_OUT,39342.59,C1582503246,39342.59,0.0,C1615989110,0.0,39342.59,1,0
283,CASH_OUT,81789.4,C636483102,206581.0,124791.6,C86103288,2707918.85,2789708.25,0,0
688,TRANSFER,31454.01,C839573036,0.0,0.0,C1132712654,194723.58,226177.59,0,0
375,CASH_OUT,139963.06,C1545167174,117982.0,0.0,C372763607,92266.66,232229.72,0,0
403,PAYMENT,30760.9,C456952527,0.0,0.0,M1286033809,0.0,0.0,0,0
399,CASH_IN,212141.36,C645676141,1326965.4,1539106.76,C414355943,5339661.16,5127519.8,0,0
348,CASH_IN,430820.63,C1007729498,2462102.86,2892923.49,C997395162,4214405.82,3783585.18,0,0
353,TRANSFER,488921.25,C1043196200,0.0,0.0,C236534502,1995550.15,2484471.4,0,0
22,CASH_IN,108869.98,C1670713487,1677337.73,1786207.71,C115095474,4400133.23,4291263.25,0,0
154,CASH_IN,96387.81,C624295582,29965.0,126352.81,C299752435,2359920.64,2263532.83,0,0
188,CASH_IN,208886.8,C1950165459,6064404.64,6273291.44,C2141280558,434503.73,225616.94,0,0
326,TRANSFER,478078.24,C427680107,478078.24,0.0,C1365760959,0.0,0.0,1,0
15,CASH_IN,133419.92,C1302201090,10925066.95,11058486.87,C754379113,1585992.35,1452572.43,0,0
136,TRANSFER,1457343.37,C1105946611,1457343.37,0.0,C704248437,0.0,0.0,1,0
41,CASH_OUT,261692.81,C33778754,0.0,0.0,C469457078,466056.39,1197030.0,0,0
203,CASH_IN,322028.77,C612931164,2110256.9,2432285.67,C1530341250,2546582.47,2224553.7,0,0
412,CASH_OUT,381977.83,C1101780451,381977.83,0.0,C806070403,0.0,381977.83,1,0
9,CASH_OUT,105768.56,C416807786,54914.0,0.0,C1229849062,49913.0,57554.25,0,0
132,CASH_OUT,335832.01,C243235660,30787.0,0.0,C344307102,405737.69,741569.7,0,0
352,CASH_OUT,154052.34,C391483401,154052.34,0.0,C338683828,182065.24,336117.58,1,0
424,TRANSFER,2772748.37,C366210516,2772748.37,0.0,C1877132706,0.0,0.0,1,0
14,CASH_OUT,8945.42,C7662191,21845.0,12899.58,C649396496,213050.11,221995.53,0,0
83,CASH_OUT,24412.07,C451805271,24412.07,0.0,C75671301,1564103.49,1588515.56,1,0
594,CASH_OUT,8829.18,C1904062675,16149.0,7319.82,C1402263782,3311867.82,3320697.0,0,0
35,PAYMENT,5126.31,C831902874,0.0,0.0,M1922949886,0.0,0.0,0,0
164,PAYMENT,10933.2,C1067896181,0.0,0.0,M2076998824,0.0,0.0,0,0
283,TRANSFER,101515.68,C295983306,101515.68,0.0,C581841724,0.0,0.0,1,0
230,CASH_OUT,2326251.51,C2114453314,2326251.51,0.0,C2024824316,37662.1,2363913.61,1,0
236,CASH_IN,134352.18,C2006085509,1053927.75,1188279.94,C1635851936,3820401.88,3686049.7,0,0
352,CASH_OUT,315534.66,C2138921242,45556.0,0.0,C1191087327,0.0,315534.66,0,0
299,PAYMENT,23998.99,C829273609,0.0,0.0,M989517949,0.0,0.0,0,0
253,CASH_IN,95747.12,C1662487154,10167.0,105914.12,C367709174,0.0,0.0,0,0
307,CASH_OUT,441423.44,C479817904,441423.44,0.0,C2038026076,671179.67,1112603.11,1,0
626,TRANSFER,44577.32,C2086578644,44577.32,0.0,C811242646,0.0,0.0,1,0
597,TRANSFER,88099.88,C16417256,88099.88,0.0,C1246176741,0.0,0.0,1,0
716,CASH_OUT,921393.95,C1266731860,921393.95,0.0,C867271501,0.0,921393.95,1,0
237,CASH_OUT,10000000.0,C844374854,10000000.0,0.0,C141316671,13009399.24,23009399.24,1,0
154,PAYMENT,18749.63,C2103201673,53.0,0.0,M1920523454,0.0,0.0,0,0
317,CASH_OUT,7535.58,C2046264393,7535.58,0.0,C592516907,44609.54,52145.11,1,0
281,CASH_OUT,326789.64,C1877751862,0.0,0.0,C733880041,633850.31,960639.95,0,0
352,TRANSFER,614145.31,C1021093618,614145.31,0.0,C1029613730,0.0,0.0,1,0
305,TRANSFER,456930.88,C71043059,456930.88,0.0,C1737929512,0.0,0.0,1,0
234,PAYMENT,18938.49,C794934262,180218.35,161279.85,M500354065,0.0,0.0,0,0
594,CASH_OUT,28936.11,C56548333,28936.11,0.0,C599619292,1565152.93,1594089.04,1,0
410,TRANSFER,1232013.7,C599746221,1232013.7,0.0,C1135653502,0.0,0.0,1,0
399,CASH_IN,127314.93,C1747829703,24412079.29,24539394.22,C1466774701,353498.8,226183.87,0,0
707,TRANSFER,4676.42,C1043527721,4676.42,0.0,C2017082627,0.0,0.0,1,0
209,PAYMENT,5962.54,C497218715,0.0,0.0,M1823880736,0.0,0.0,0,0
333,PAYMENT,727.21,C1201760538,988.0,260.79,M1389470569,0.0,0.0,0,0
399,TRANSFER,77710.4,C286492839,77710.4,0.0,C341763133,0.0,0.0,1,0
223,CASH_OUT,2308798.26,C2091244147,2308798.26,0.0,C1649766027,771002.6,3079800.87,1,0
8,TRANSFER,43092.0,C1683174795,43092.0,0.0,C427998326,0.0,0.0,1,0
20,PAYMENT,7382.41,C374082208,0.0,0.0,M1496814841,0.0,0.0,0,0
170,TRANSFER,6302888.93,C1224347529,6302888.93,0.0,C938248377,0.0,0.0,1,0
333,TRANSFER,2070939.88,C1745983205,2070939.88,0.0,C754249835,0.0,0.0,1,0
677,TRANSFER,1136374.62,C964435402,1136374.62,0.0,C9599628,0.0,0.0,1,0
153,TRANSFER,115535.52,C709433004,115535.52,0.0,C895867127,0.0,0.0,1,0
330,CASH_IN,383028.1,C1437354072,330.0,383358.1,C722786005,1883523.39,1500495.3,0,0
409,TRANSFER,71921.7,C889125918,71921.7,0.0,C1091824995,0.0,0.0,1,0
305,PAYMENT,19204.33,C1553279806,172196.86,152992.52,M590973982,0.0,0.0,0,0
10,CASH_IN,187671.31,C1991395552,487367.8,675039.12,C1688894003,250564.94,0.0,0,0
199,TRANSFER,590229.26,C2141349568,590229.26,0.0,C862273791,0.0,0.0,1,0
403,TRANSFER,492137.67,C252713351,0.0,0.0,C1462577240,1244580.67,1486907.76,0,0
398,TRANSFER,31334.57,C2082183207,31334.57,0.0,C1631331528,0.0,0.0,1,0
279,CASH_OUT,43268.3,C30092371,30060.0,0.0,C1342710836,1431352.69,1474620.99,0,0
47,TRANSFER,225850.53,C362274629,225850.53,0.0,C2097224214,0.0,0.0,1,0
37,CASH_IN,417574.2,C315555463,61937.0,479511.2,C1407740824,4106924.82,3689350.62,0,0
433,TRANSFER,5270.57,C1852767807,5270.57,0.0,C18879780,0.0,0.0,1,0
7,CASH_OUT,441445.58,C398085606,441445.58,0.0,C2072030256,98993.5,0.0,1,0
188,CASH_OUT,208955.64,C111112468,20170.03,0.0,C957529887,1519919.66,1728875.31,0,0
11,PAYMENT,13581.81,C2128351095,100073.0,86491.19,M1987954568,0.0,0.0,0,0
661,CASH_OUT,2140888.35,C1698317518,2140888.35,0.0,C1796866708,7440.39,2148328.74,1,0
474,TRANSFER,1165171.47,C107566089,1165171.47,0.0,C956043310,0.0,0.0,1,0
12,CASH_IN,136253.72,C808462184,2262907.42,2399161.14,C1721994446,268506.36,132252.64,0,0
546,CASH_OUT,24773.86,C835769230,24773.86,0.0,C990236688,11003181.73,11027955.59,1,0
450,TRANSFER,1463764.35,C777044549,1463764.35,0.0,C89609219,0.0,0.0,1,0
325,PAYMENT,25215.45,C894129706,8469.18,0.0,M376701193,0.0,0.0,0,0
161,CASH_OUT,71246.72,C912097531,31081.0,0.0,C739981469,487249.94,759234.26,0,0
672,TRANSFER,21332.46,C899485739,21332.46,0.0,C1469356710,0.0,0.0,1,0
305,CASH_OUT,447589.21,C1554219817,447589.21,0.0,C1514839015,0.0,447589.21,1,0
413,TRANSFER,341441.17,C570894780,341441.17,0.0,C1123063194,0.0,0.0,1,0
514,CASH_IN,309302.6,C517057000,23278049.36,23587351.96,C138634050,1177679.0,868376.4,0,0
283,PAYMENT,8362.84,C1459956630,157202.4,148839.57,M1123069873,0.0,0.0,0,0
704,TRANSFER,8813323.11,C1044721452,8813323.11,0.0,C61841056,0.0,0.0,1,0
108,CASH_OUT,566142.89,C501067498,566142.89,0.0,C2079441909,1344558.46,1910701.34,1,0
47,CASH_OUT,667043.9,C1676208609,667043.9,0.0,C1263000252,104132.27,771176.17,1,0
323,CASH_OUT,150214.33,C1348264428,0.0,0.0,C1608705985,920179.3,1070393.63,0,0
274,TRANSFER,49210.21,C10982843,49210.21,0.0,C803239144,0.0,0.0,1,0
582,CASH_OUT,181543.89,C1075053079,181543.89,0.0,C875621777,0.0,181543.89,1,0
159,TRANSFER,483784.18,C1084516051,0.0,0.0,C2076405907,794633.96,1278418.14,0,0
259,PAYMENT,9119.3,C1830845029,0.0,0.0,M497388536,0.0,0.0,0,0
695,PAYMENT,9797.09,C294920,0.0,0.0,M197792267,0.0,0.0,0,0
210,CASH_OUT,1663895.14,C278631744,1663895.14,0.0,C542333894,0.0,1663895.14,1,0
140,PAYMENT,5126.42,C1645342719,19882.68,14756.26,M1846632734,0.0,0.0,0,0
59,CASH_OUT,3904257.51,C280132554,3904257.51,0.0,C858291954,0.0,3904257.51,1,0
401,CASH_OUT,264975.3,C1637711453,0.0,0.0,C1327355916,280482.61,545457.91,0,0
582,TRANSFER,1070031.6,C641053431,1070031.6,0.0,C909074083,0.0,0.0,1,0
37,CASH_IN,242430.46,C1963899920,3678594.82,3921025.28,C1890147191,869032.54,626602.08,0,0
56,CASH_OUT,829885.13,C1179900921,829885.13,0.0,C2021579766,13276462.12,14106347.25,1,0
704,TRANSFER,672812.53,C816315846,672812.53,0.0,C1817291086,0.0,0.0,1,0
206,TRANSFER,998110.47,C433588108,998110.47,0.0,C1877856948,0.0,685216.5,1,0
15,CASH_IN,103264.46,C750839658,29453628.7,29556893.16,C823887372,360870.78,257606.32,0,0
163,CASH_OUT,171018.81,C619622572,0.0,0.0,C1925357957,1537119.48,1708138.29,0,0
86,CASH_OUT,17822.02,C270438906,17822.02,0.0,C976082192,2619609.53,2637431.55,1,0
130,TRANSFER,321239.25,C2047587536,0.0,0.0,C1026031971,598402.22,919641.46,0,0
404,CASH_OUT,82469.25,C367319158,0.0,0.0,C369756454,4387260.3,4469729.55,0,0
227,PAYMENT,29654.83,C1189377937,0.0,0.0,M1520080555,0.0,0.0,0,0
33,TRANSFER,128293.27,C1488767672,0.0,0.0,C618213372,536947.23,665240.5,0,0
416,TRANSFER,244092.98,C1097268491,0.0,0.0,C911939208,586481.96,830574.94,0,0
345,TRANSFER,1749096.15,C2070301080,0.0,0.0,C1513312150,2441407.07,4190503.22,0,0
9,PAYMENT,5302.65,C548398621,92306.13,87003.49,M300208313,0.0,0.0,0,0
326,CASH_OUT,425994.75,C1636416414,0.0,0.0,C1736266272,486586.21,912580.96,0,0
144,CASH_OUT,612743.87,C1830172898,612743.87,0.0,C1813501651,311807.53,924551.41,1,0
277,CASH_OUT,128913.48,C85324432,27551.0,0.0,C1348029541,1092378.21,1221291.69,0,0
37,CASH_OUT,281572.25,C918806411,118211.0,0.0,C1025978207,4062798.44,4344370.69,0,0
451,CASH_OUT,58136.0,C102512962,0.0,0.0,C127511680,97298.95,155434.95,0,0
164,TRANSFER,567845.53,C576496433,0.0,0.0,C323324833,4219501.62,4787347.15,0,0
374,CASH_OUT,182024.4,C160920841,79849.0,0.0,C1283742994,1453229.78,1635254.18,0,0
371,TRANSFER,205163.3,C1673136628,205163.3,0.0,C1138882522,0.0,0.0,1,0
56,TRANSFER,530733.43,C176579882,530733.43,0.0,C1049193275,0.0,0.0,1,0
46,TRANSFER,82971.91,C1603043156,82971.91,0.0,C898953864,0.0,0.0,1,0
33,TRANSFER,1552416.69,C1646646172,14007.31,0.0,C1381336453,6553717.68,8106134.37,0,0
208,CASH_OUT,215628.17,C965648080,18037.0,0.0,C19779336,0.0,215628.17,0,0
188,TRANSFER,237642.64,C467245091,237642.64,0.0,C714852776,0.0,0.0,1,0
139,DEBIT,4478.62,C1025139883,22023.0,17544.38,C1947227555,5427.0,71870.02,0,0
179,CASH_OUT,445705.76,C1911704726,445705.76,0.0,C960848277,0.0,445705.76,1,0
701,CASH_OUT,306691.05,C1742581388,306691.05,0.0,C1623138506,0.0,306691.05,1,0
523,TRANSFER,2135320.18,C220852922,2135320.18,0.0,C1681916503,0.0,0.0,1,0
386,TRANSFER,10000000.0,C884104189,11975271.77,1975271.77,C1648566106,0.0,0.0,1,0
661,TRANSFER,10000000.0,C1058583308,12140888.35,2140888.35,C2061400193,0.0,0.0,1,0
284,PAYMENT,6226.8,C935876605,60721.44,54494.64,M785588622,0.0,0.0,0,0
422,CASH_OUT,2897907.81,C35276012,2897907.81,0.0,C824786916,351034.56,3248942.38,1,0
301,CASH_OUT,146839.15,C651979143,0.0,0.0,C523883699,385399.64,532238.79,0,0
461,CASH_OUT,1028284.82,C2004363483,1028284.82,0.0,C165602524,0.0,1028284.82,1,0
331,CASH_OUT,444131.43,C1250007243,0.0,0.0,C59232933,7865015.43,8309146.86,0,0
285,CASH_OUT,106654.67,C1032151084,106654.67,0.0,C297867369,46760.32,153414.99,1,0
612,PAYMENT,13855.52,C385268975,0.0,0.0,M329225598,0.0,0.0,0,0
450,TRANSFER,10000000.0,C524119157,19228514.1,9228514.1,C1979637041,0.0,0.0,1,0
333,CASH_OUT,154119.64,C1604210244,201240.0,47120.36,C1063837549,0.0,154119.64,0,0
342,TRANSFER,21279.19,C1200071210,21279.19,0.0,C794836195,0.0,0.0,1,0
145,TRANSFER,3572736.74,C699121827,3572736.74,0.0,C1252527370,0.0,0.0,1,0
187,CASH_IN,38608.31,C2010977994,2301901.05,2340509.37,C728514161,346154.02,307545.71,0,0
500,CASH_OUT,133341.34,C1406472490,30420.0,0.0,C1900283557,0.0,133341.34,0,0
501,TRANSFER,185391.82,C1750444391,185391.82,0.0,C854032336,0.0,0.0,1,0
